Status,Brand,Model,CPU,RAM,Storage,Storagetype,GPU,Screen,Touch,FinalPrice
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,Yes,1395.03
Refurbished,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,490.0
Refurbished,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,550.01
Refurbished,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1901.48
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,Yes,877.63
Refurbished,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,794.99
New,Lenovo,V15,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,411.0
Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3050,17.3,No,1599.0
Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,MX 330,14.0,No,1278.99
Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1399.0
Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 3050,16.0,No,1375.14
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,3799.0
New,Medion,Deputy,Intel Core i5,8,512,SSD,GTX 1660,15.6,No,1029.0
Refurbished,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,3299.99
New,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,RTX 3050,16.0,Yes,2198.99
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16.0,No,3456.44
New,Asus,ROG,Intel Core i9,64,2000,SSD,RTX 4090,16.0,No,5758.14
New,Asus,ROG,AMD Radeon 9,32,1000,SSD,RTX 4080,17.3,No,4753.32
New,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3050,14.0,No,1730.15
New,HP,15S,AMD Ryzen 5,12,256,SSD,RTX 3050,15.6,No,655.34
New,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,1887.39
New,HP,Victus,Intel Core i5,8,512,SSD,RTX 3050,16.1,No,1438.68
New,HP,250,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1078.0
New,Asus,Chromebook,Intel Celeron,4,32,SSD,RTX 3050,11.6,No,304.82
New,Asus,Chromebook,Intel Celeron,4,32,eMMC,RTX 3050,11.6,Yes,398.4
New,Asus,Chromebook,Intel Celeron,8,32,eMMC,RTX 3050,15.6,No,466.0
New,Asus,Chromebook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,777.0
New,Asus,Chromebook,Intel Core i7,8,256,SSD,RTX 3050,14.0,No,918.0
New,Asus,E510,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,364.16
New,Asus,ExpertBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,901.99
New,Asus,ExpertBook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,545.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1259.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,RTX 3050,16.0,No,1238.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,RTX A2000,16.0,Yes,2499.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,Yes,2409.49
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,Yes,1703.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,Yes,1902.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,937.54
New,Asus,ExpertBook,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,1759.0
New,Asus,VivoBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,544.58
New,Asus,VivoBook,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,729.78
New,Asus,VivoBook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,460.63
New,Asus,F415EA,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,457.07
New,Asus,F515,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,613.91
New,Asus,F515,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,570.43
New,Asus,F515,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,424.96
New,Asus,F515,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,942.08
New,Asus,M515,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,595.72
New,Asus,BR,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,609.15
New,Asus,P1511,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,840.24
New,Asus,P1511,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,853.63
New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3050,13.4,Yes,3943.37
New,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3050,13.4,Yes,2086.72
New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3050,13.4,Yes,3834.15
New,Asus,ROG,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,1036.46
New,Asus,ROG,AMD Ryzen 7,16,512,SSD,RTX 3060,15.6,No,1411.19
New,Asus,ROG,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,909.99
New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,15.6,No,2535.45
New,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,17.3,No,1455.4
New,Asus,ROG,AMD Radeon 9,32,2000,SSD,RTX 4090,17.3,No,5630.9
New,Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 4050,15.6,No,1175.01
New,Asus,TUF,AMD Ryzen 7,8,512,SSD,RTX 3060,15.6,No,1122.26
New,Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 2050,15.6,No,1106.48
New,Asus,TUF,Intel Core i5,16,512,SSD,RTX 2050,15.6,No,809.9
New,Asus,TUF,Intel Core i7,16,512,SSD,RTX 4050,15.6,No,1265.01
New,Asus,TUF,Intel Core i5,8,512,SSD,RTX 2050,15.6,No,946.7
New,Asus,VivoBook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,389.0
New,Asus,VivoBook,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,804.7
New,Asus,VivoBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,648.97
New,Asus,VivoBook,Intel Core i5,16,512,SSD,RTX 3050,16.0,No,698.44
New,Asus,VivoBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,666.37
New,Asus,VivoBook,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,568.19
New,Asus,VivoBook,Intel Celeron,4,128,eMMC,RTX 3050,14.0,Yes,557.73
New,Asus,VivoBook,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,1016.0
New,Asus,VivoBook,Intel Core i7,16,512,SSD,RTX 3050,16.0,No,1745.11
New,Asus,VivoBook,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1212.25
New,Asus,VivoBook,AMD Ryzen 3,8,256,SSD,610 M,15.6,No,563.23
New,Asus,VivoBook,Intel Core i5,8,512,SSD,MX 330,15.6,No,867.0
New,Asus,VivoBook,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,1035.84
New,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,RTX 3050,14.0,No,955.0
New,Asus,ZenBook,Intel Evo Core i5,16,512,SSD,RTX 3050,14.0,No,1205.99
New,Asus,ZenBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,959.91
New,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,RTX 3050,14.0,No,868.74
New,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,1078.65
New,Asus,ZenBook,Intel Core i7,16,512,SSD,RTX 3050,13.3,Yes,1238.18
New,Acer,Aspire,Intel Celeron,8,128,SSD,RTX 3050,15.6,No,486.0
New,Acer,Aspire,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,706.2
New,Acer,Aspire,Intel Core i3,8,512,SSD,RTX 3050,17.3,No,707.69
New,Acer,Aspire,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,854.93
New,Acer,Chromebook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,698.0
New,Acer,Chromebook,Intel Core i3,8,128,eMMC,RTX 3050,13.5,No,792.55
New,Acer,Chromebook,Qualcomm Snapdragon 7,8,64,eMMC,RTX 3050,13.3,Yes,602.66
New,Acer,Chromebook,Intel Core i5,8,256,SSD,RTX 3050,14.0,Yes,999.0
New,Acer,ConceptD,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,1121.0
New,Acer,ConceptD,Intel Core i5,8,512,SSD,GTX 1650,15.6,No,1349.0
New,Acer,ConceptD,Intel Core i7,16,512,SSD,RTX 3050,14.0,Yes,2461.21
New,Acer,ConceptD,Intel Core i7,16,1000,SSD,T 1200,14.0,Yes,2516.82
New,Acer,ConceptD,Intel Core i7,16,1000,SSD,T 1200,14.0,No,2119.0
New,Acer,Enduro,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,3442.0
New,Acer,Extensa,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,371.0
New,Acer,Extensa,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,491.13
New,Acer,Extensa,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,473.0
New,Acer,Extensa,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,479.0
New,Acer,Extensa,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,616.33
New,Acer,Extensa,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,666.44
New,Acer,Extensa,Intel Core i5,8,256,SSD,MX 330,15.6,No,689.08
New,Acer,Extensa,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,481.6
New,Acer,Extensa,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,541.55
New,Acer,TravelMate,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,803.61
New,Acer,TravelMate,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,709.81
New,Acer,TravelMate,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,789.84
New,Acer,TravelMate,Intel Core i7,8,512,SSD,RTX 3050,14.0,No,714.29
New,Acer,TravelMate,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,691.97
New,Acer,TravelMate,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,547.19
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,17.3,No,2052.74
New,Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 3070,15.6,No,1454.12
New,Asus,VivoBook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,499.0
New,Asus,VivoBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,686.45
New,Asus,VivoBook,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,1422.0
New,Asus,Ultra,Intel Evo Core i7,16,32,SSD,RTX 3050,14.0,No,1349.0
New,Acer,ConceptD,Intel Core i7,32,1000,SSD,RTX A3000,15.6,Yes,2595.0
New,Deep Gaming,Nubian,Intel Core i7,32,1000,SSD,RTX 3050,15.6,No,1409.0
New,Deep Gaming,Nubian,Intel Core i7,32,1000,SSD,RTX 3050,15.6,No,1334.0
New,Deep Gaming,Nubian,Intel Core i7,32,2000,SSD,RTX 3050,15.6,No,1525.0
New,Deep Gaming,Nubian,Intel Core i7,64,1000,SSD,RTX 3050,15.6,No,1497.0
New,Deep Gaming,Nubian,Intel Core i7,64,2000,SSD,RTX 3050,15.6,No,1615.0
New,Deep Gaming,Nubian,Intel Core i7,32,1000,SSD,RTX 3050,17.3,No,1475.0
New,Deep Gaming,Nubian,Intel Core i7,64,1000,SSD,RTX 3050,17.3,No,1639.01
New,Dell,Latitude,Intel Core i7,8,512,SSD,RTX 3050,13.3,No,1259.59
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1044.74
New,Dell,Latitude,Intel Core i7,8,256,SSD,RTX 3050,14.0,No,1177.9
New,Dell,Latitude,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1237.85
New,Dell,Latitude,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1091.0
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,915.78
New,Dell,Latitude,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1383.44
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1231.71
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1007.0
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,2450.71
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1040.55
New,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1307.01
New,Dell,Latitude,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1463.4
New,Dell,Latitude,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1637.09
New,Dell,Latitude,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,2033.25
New,Dell,Latitude,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1365.1
New,Dell,Latitude,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1675.2
New,Dell,Latitude,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1715.18
New,Dell,Precision,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1190.0
New,Dell,Precision,Intel Core i5,8,512,SSD,T 500,15.6,No,1848.46
New,Dell,Precision,Intel Core i7,16,512,SSD,RTX A1000,14.0,No,3469.0
New,Dell,Precision,Intel Core i7,16,512,SSD,RTX A2000,17.0,Yes,3936.0
New,Dell,Vostro,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,926.63
New,Dell,Vostro,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,717.0
New,Dell,Vostro,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,930.16
New,Dell,Vostro,Intel Core i3,4,256,SSD,RTX 3050,15.6,No,600.68
New,Dell,Vostro,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,688.88
New,Dell,Vostro,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1289.17
New,Dell,Vostro,Intel Evo Core i5,8,256,SSD,RTX 3050,13.3,No,919.0
New,Dell,Vostro,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1091.08
New,Dell,Vostro,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,1895.48
New,Dell,Vostro,Intel Core i5,8,256,SSD,RTX 3050,16.0,No,887.87
New,Dell,XPS,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,3012.09
Refurbished,Dell,XPS,Intel Core i7,32,1000,SSD,RTX 3050,15.6,Yes,2818.09
New,Dynabook Toshiba,Portégé,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1369.87
New,Dynabook Toshiba,Portégé,Intel Core i5,16,512,SSD,RTX 3050,13.3,Yes,1323.11
New,Dynabook Toshiba,Portégé,Intel Core i5,16,512,SSD,RTX 3050,13.3,Yes,1779.99
New,Dynabook Toshiba,Portégé,Intel Core i5,16,512,SSD,RTX 3050,13.3,Yes,1581.0
New,Dynabook Toshiba,Satellite Pro,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,734.64
Refurbished,Dynabook Toshiba,Satellite Pro,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,397.29
New,Dynabook Toshiba,Tecra,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,1093.01
New,Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 3080,15.6,No,2835.19
New,Gigabyte,Aero,Intel Core i7,16,2000,SSD,RTX 3070,16.0,No,2317.0
New,Gigabyte,Aero,Intel Core i7,16,2000,SSD,RTX 3070,17.3,No,2228.59
New,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2299.0
New,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 4070,15.6,No,2511.0
New,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 3060,17.3,No,1552.82
New,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 4080,17.3,No,2532.38
New,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,1878.04
New,Gigabyte,G7,Intel Core i5,16,512,SSD,RTX 3050,17.3,No,1376.02
Refurbished,Gigabyte,U4,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,899.0
New,HP,G7,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,684.93
New,HP,15S,AMD 3020e,4,256,SSD,RTX 3050,15.6,No,355.01
New,HP,15S,AMD 3020e,4,128,SSD,RTX 3050,15.6,No,367.34
New,HP,15S,AMD Athlon,8,256,SSD,RTX 3050,15.6,No,459.99
New,HP,15S,AMD Athlon,8,256,SSD,RTX 3050,15.6,No,377.0
New,HP,15S,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,478.45
New,HP,15S,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,581.01
New,HP,15S,AMD Ryzen 3,8,512,SSD,RTX 3050,15.6,No,593.11
New,HP,15S,AMD Ryzen 3,8,512,SSD,RTX 3050,15.6,No,586.66
New,HP,15S,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,594.22
New,HP,15S,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,709.65
New,HP,15S,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,554.0
New,HP,15S,AMD Ryzen 7,12,512,SSD,RTX 3050,15.6,No,716.14
New,HP,15S,AMD Ryzen 7,12,512,SSD,RTX 3050,15.6,No,673.37
New,HP,15S,AMD Ryzen 7,8,256,SSD,RTX 3050,15.6,No,600.57
New,HP,15S,AMD Ryzen 7,8,512,SSD,RTX 3050,15.6,No,614.0
New,HP,15S,AMD Ryzen 7,8,512,SSD,RTX 3050,15.6,No,601.33
New,HP,15S,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,652.92
New,HP,15S,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,538.98
New,HP,15S,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,335.28
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,885.9
New,HP,15S,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,451.46
New,HP,15S,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,378.94
New,HP,15S,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,646.39
New,HP,15S,Intel Celeron,8,512,SSD,RTX 3050,15.6,No,517.01
New,HP,15S,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,354.0
New,HP,15S,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,403.83
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,623.66
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,521.75
New,HP,15S,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,571.39
New,HP,15S,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,542.99
New,HP,15S,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,494.81
New,HP,15S,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,507.14
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,550.78
New,HP,15S,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,734.64
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,759.0
New,HP,15S,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,901.0
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,526.1
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,676.0
New,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,614.99
New,HP,15S,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,461.05
New,HP,15S,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,432.26
New,HP,15S,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,402.22
New,HP,15S,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,476.99
New,HP,15S,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,628.96
New,HP,15S,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,716.14
New,HP,17,Intel Core i3,8,512,SSD,RTX 3050,17.3,No,661.11
New,HP,250,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1730.38
New,HP,250,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,466.1
New,HP,250,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,445.89
New,HP,250,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,586.4
New,HP,250,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,876.08
New,HP,250,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,741.0
New,HP,250,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,791.0
New,HP,250,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,882.01
New,HP,255,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,1094.9
New,HP,255,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,455.55
New,HP,255,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,839.14
New,HP,255,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,644.7
New,HP,255,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,538.99
New,HP,G7,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,581.07
New,HP,Chromebook,Intel Celeron,4,64,eMMC,RTX 3050,14.0,No,329.0
New,HP,Chromebook,Mediatek MT8183,4,32,eMMC,RTX 3050,11.6,No,458.0
New,HP,Chromebook,Intel Celeron,4,32,eMMC,RTX 3050,11.6,Yes,332.41
New,HP,Envy,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,1049.99
New,HP,Envy,Intel Core i7,16,512,SSD,RTX 2050,0.0,Yes,1863.52
New,HP,Go,Intel Core i7,16,1000,SSD,RTX 3050,13.5,No,1699.01
New,HP,EliteBook,Intel Core i7,32,1000,SSD,RTX 3050,14.0,No,2502.66
New,HP,EliteBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1624.46
New,HP,EliteBook,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,1042.26
Refurbished,HP,EliteBook,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,1474.28
New,HP,EliteBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,1064.59
New,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1519.99
Refurbished,HP,EliteBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,2025.96
New,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1015.01
New,HP,EliteBook,Intel Core i5,16,512,SSD,RTX 3050,16.0,No,1463.31
New,HP,EliteBook,Intel Core i5,16,512,SSD,RTX 3050,13.3,Yes,1999.0
New,HP,EliteBook,Intel Core i5,8,512,SSD,RTX 3050,13.3,Yes,1051.96
New,HP,15S,AMD Ryzen 7,12,256,SSD,RTX 3050,15.6,No,750.08
New,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,1627.74
New,HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3070,16.1,No,2025.23
New,HP,Pavilion,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,977.0
New,HP,Pavilion,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,920.82
New,HP,Pavilion,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,816.21
New,HP,Pavilion,Intel Core i5,8,512,SSD,RTX 3050,14.0,Yes,987.0
New,HP,Pavilion,Intel Core i3,8,256,SSD,RTX 3050,14.0,Yes,793.0
New,HP,Pavilion,Intel Core i7,16,512,SSD,RTX 3050,14.0,Yes,1205.0
New,HP,ProBook,Intel Core i5,4,500,SSD,RTX 3050,13.3,No,919.83
New,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1399.24
New,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,776.32
New,HP,Victus,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,899.01
New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1220.78
New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1301.0
New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1192.98
New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,812.52
New,HP,Victus,AMD Ryzen 7,8,512,SSD,Radeon Pro 5500M,16.1,No,909.13
New,HP,Victus,AMD Ryzen 5,16,512,SSD,RTX 3050,16.1,No,865.4
New,HP,Victus,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,No,998.56
New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,792.65
New,HP,Zbook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,2426.81
New,HP,Zbook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1385.0
New,HP,Zbook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1778.0
New,HP,Zbook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1997.09
New,HP,Zbook,Intel Core i7,16,512,SSD,T 500,14.0,No,1800.03
New,HP,Zbook,Intel Core i7,16,512,SSD,T 500,16.0,No,1800.03
New,HP,Zbook,Intel Core i5,16,512,SSD,RTX 3050,14.0,Yes,2426.53
New,HP,Zbook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,2484.11
Refurbished,HP,Zbook,Intel Core i7,16,512,SSD,RTX A2000,16.0,No,3697.02
New,HP,Zbook,Intel Core i7,32,1000,SSD,RTX A3000,16.0,No,4842.43
New,HP,Zbook,Intel Core i7,16,512,SSD,T 600,15.6,No,2008.81
New,HP,Zbook,Intel Core i7,16,512,SSD,RTX A3000,15.6,No,5368.77
New,HP,Zbook,Intel Core i7,32,512,SSD,RTX 3060,16.0,No,3637.71
New,HP,Zbook,Intel Core i7,32,1000,SSD,RTX A2000,16.0,No,3777.49
New,Innjoo,Voom,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,311.37
New,Innjoo,Voom,Intel Celeron,8,512,SSD,RTX 3050,15.6,No,392.55
New,Innjoo,Voom,Intel Celeron,4,64,eMMC,RTX 3050,14.1,No,251.4
New,Innjoo,Voom,Intel Celeron,6,64,eMMC,RTX 3050,14.1,No,383.61
New,Innjoo,Voom,Intel Celeron,6,128,SSD,RTX 3050,14.1,No,317.02
New,Innjoo,Voom,Intel Celeron,6,128,eMMC,RTX 3050,14.1,No,431.38
New,Jetwing,N1510,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,469.27
New,LG,Gram,Intel Core i7,16,512,SSD,RTX 3050,16.0,No,1720.54
New,LG,Gram,Intel Core i7,16,512,SSD,RTX 3050,17.0,No,1646.46
New,Lenovo,Chromebook,AMD 3015Ce,4,32,eMMC,RTX 3050,11.6,No,327.0
New,Lenovo,100e,Intel Celeron,4,128,SSD,RTX 3050,11.6,No,310.84
New,Lenovo,14w,AMD 3015e,4,128,SSD,RTX 3050,14.0,No,461.0
New,Lenovo,IdeaPad,AMD 3020e,4,128,eMMC,RTX 3050,14.0,No,435.0
New,Lenovo,IdeaPad,AMD 3020e,4,256,SSD,RTX 3050,14.0,No,422.0
New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,554.0
